22.9629697843137,22.9629697843137,18.9694098218244,26.9565297468031,28.9533097280478,23.9613597749361,20.9661898030691,24.9597497655584,25.9581397561807,12.9790698780904,19.9677998124467,22.9629697843137,18.9694098218244,18.9694098218244,17.9710198312021,21.9645797936914,19.9677998124467,21.9645797936914,18.9694098218244,25.9581397561807,23.9613597749361,19.9677998124467,26.9565297468031,22.9629697843137,23.9613597749361,13.9774598687127,20.9661898030691,18.9694098218244,23.9613597749361,15.9742398499574,15.9742398499574,29.9516997186701,25.9581397561807,21.9645797936914,12.9790698780904,18.9694098218244,20.9661898030691,20.9661898030691,25.9581397561807,23.9613597749361,23.9613597749361,25.9581397561807,21.9645797936914,20.9661898030691,22.9629697843137,23.9613597749361,26.9565297468031,25.9581397561807,27.9549197374254,18.9694098218244,22.9629697843137,15.9742398499574,17.9710198312021,23.9613597749361,14.975849859335,28.9533097280478,16.9726298405797,23.9613597749361,25.9581397561807,19.9677998124467,19.9677998124467,18.9694098218244,19.9677998124467,26.9565297468031,25.9581397561807,17.9710198312021,22.9629697843137,18.9694098218244,22.9629697843137,22.9629697843137,16.9726298405797,29.9516997186701,22.9629697843137,32.9468696905371,32.9468696905371,15.9742398499574,21.9645797936914,17.9710198312021,20.9661898030691,18.9694098218244,26.9565297468031,10.9822898968457,25.9581397561807,21.9645797936914,22.9629697843137,20.9661898030691,24.9597497655584,13.9774598687127,17.9710198312021,23.9613597749361,10.9822898968457,17.9710198312021,20.9661898030691,26.9565297468031,22.9629697843137,25.9581397561807,27.9549197374254,34.9436496717818,18.9694098218244,21.9645797936914,19.9677998124467,19.9677998124467,20.9661898030691,24.9597497655584,22.9629697843137,24.9597497655584,23.9613597749361,27.9549197374254,22.9629697843137,22.9629697843137,19.9677998124467,15.9742398499574,17.9710198312021,21.9645797936914,16.9726298405797,31.9484796999148,19.9677998124467,26.9565297468031,20.9661898030691,26.9565297468031,24.9597497655584,26.9565297468031,24.9597497655584,16.9726298405797,21.9645797936914,16.9726298405797,17.9710198312021,25.9581397561807,24.9597497655584,25.9581397561807,23.9613597749361,16.9726298405797,28.9533097280478,17.9710198312021,19.9677998124467,25.9581397561807,31.9484796999148,21.9645797936914,24.9597497655584,20.9661898030691,27.9549197374254,15.9742398499574,17.9710198312021,12.9790698780904,14.975849859335,16.9726298405797,16.9726298405797,20.9661898030691,29.9516997186701,25.9581397561807,20.9661898030691,16.9726298405797,21.9645797936914,24.9597497655584,21.9645797936914,17.9710198312021,19.9677998124467,27.9549197374254,20.9661898030691,25.9581397561807,23.9613597749361,16.9726298405797,18.9694098218244,24.9597497655584,26.9565297468031,28.9533097280478,23.9613597749361,21.9645797936914,12.9790698780904,16.9726298405797,26.9565297468031,22.9629697843137,17.9710198312021,13.9774598687127,22.9629697843137,17.9710198312021,17.9710198312021,19.9677998124467,15.9742398499574,23.9613597749361,18.9694098218244,22.9629697843137,17.9710198312021,23.9613597749361,15.9742398499574,22.9629697843137,18.9694098218244,18.9694098218244,10.9822898968457,20.9661898030691,14.975849859335,21.9645797936914,22.9629697843137,23.9613597749361,18.9694098218244,24.9597497655584,24.9597497655584,23.9613597749361,22.9629697843137,21.9645797936914,15.9742398499574,19.9677998124467,25.9581397561807,20.9661898030691,21.9645797936914,20.9661898030691,28.9533097280478,19.9677998124467,17.9710198312021,16.9726298405797,25.9581397561807,18.9694098218244,28.9533097280478,20.9661898030691,14.975849859335,24.9597497655584,32.9468696905371,14.975849859335,28.9533097280478,22.9629697843137,28.9533097280478,14.975849859335,19.9677998124467,24.9597497655584,13.9774598687127,25.9581397561807,28.9533097280478,7.98711992497869,23.9613597749361,20.9661898030691,18.9694098218244,22.9629697843137,25.9581397561807,27.9549197374254,15.9742398499574,23.9613597749361,21.9645797936914,22.9629697843137,21.9645797936914,22.9629697843137,26.9565297468031,15.9742398499574,20.9661898030691,24.9597497655584,17.9710198312021,20.9661898030691,15.9742398499574,22.9629697843137,21.9645797936914,14.975849859335,18.9694098218244,15.9742398499574,15.9742398499574,22.9629697843137,17.9710198312021,18.9694098218244,22.9629697843137,19.9677998124467,19.9677998124467,25.9581397561807,26.9565297468031,18.9694098218244,22.9629697843137,19.9677998124467,11.980679887468,27.9549197374254,15.9742398499574,20.9661898030691,19.9677998124467,17.9710198312021,23.9613597749361,21.9645797936914,24.9597497655584,17.9710198312021,23.9613597749361,13.9774598687127,22.9629697843137,18.9694098218244,23.9613597749361,11.980679887468,17.9710198312021,15.9742398499574,23.9613597749361,20.9661898030691,18.9694098218244,24.9597497655584,20.9661898030691,23.9613597749361,13.9774598687127,23.9613597749361,19.9677998124467,17.9710198312021,16.9726298405797,21.9645797936914,15.9742398499574,21.9645797936914,12.9790698780904,23.9613597749361,19.9677998124467,29.9516997186701,25.9581397561807,21.9645797936914,18.9694098218244,23.9613597749361,22.9629697843137,20.9661898030691,23.9613597749361,19.9677998124467,21.9645797936914,28.9533097280478,18.9694098218244,25.9581397561807,21.9645797936914,10.9822898968457,18.9694098218244,25.9581397561807,23.9613597749361,20.9661898030691,14.975849859335,17.9710198312021,19.9677998124467,17.9710198312021,16.9726298405797,15.9742398499574,26.9565297468031,17.9710198312021,22.9629697843137,21.9645797936914,14.975849859335,21.9645797936914,27.9549197374254,22.9629697843137,26.9565297468031,27.9549197374254,24.9597497655584,22.9629697843137,25.9581397561807,22.9629697843137,26.9565297468031,23.9613597749361,28.9533097280478,25.9581397561807,28.9533097280478,20.9661898030691,26.9565297468031,15.9742398499574,20.9661898030691,28.9533097280478,12.9790698780904,18.9694098218244,26.9565297468031,22.9629697843137,29.9516997186701,19.9677998124467,21.9645797936914,24.9597497655584,22.9629697843137,20.9661898030691,36.9404296530264,27.9549197374254,23.9613597749361,15.9742398499574,21.9645797936914,23.9613597749361,15.9742398499574,22.9629697843137,21.9645797936914,12.9790698780904,17.9710198312021,23.9613597749361,25.9581397561807,26.9565297468031,21.9645797936914,15.9742398499574,21.9645797936914,20.9661898030691,16.9726298405797,22.9629697843137,22.9629697843137,17.9710198312021,23.9613597749361,11.980679887468,23.9613597749361,15.9742398499574,26.9565297468031,22.9629697843137,17.9710198312021,18.9694098218244,29.9516997186701,28.9533097280478,17.9710198312021,16.9726298405797,35.9420396624041,23.9613597749361,22.9629697843137,17.9710198312021,14.975849859335,19.9677998124467,24.9597497655584,18.9694098218244,19.9677998124467,19.9677998124467,20.9661898030691,22.9629697843137,20.9661898030691,19.9677998124467,18.9694098218244,20.9661898030691,25.9581397561807,20.9661898030691,21.9645797936914,25.9581397561807,14.975849859335,20.9661898030691,10.9822898968457,26.9565297468031,17.9710198312021,31.9484796999148,17.9710198312021,23.9613597749361,22.9629697843137,17.9710198312021,20.9661898030691,20.9661898030691,23.9613597749361,19.9677998124467,21.9645797936914,21.9645797936914,22.9629697843137,16.9726298405797,18.9694098218244,19.9677998124467,24.9597497655584,27.9549197374254,18.9694098218244,19.9677998124467,24.9597497655584,27.9549197374254,28.9533097280478,13.9774598687127,26.9565297468031,20.9661898030691,17.9710198312021,12.9790698780904,21.9645797936914,24.9597497655584,20.9661898030691,17.9710198312021,23.9613597749361,29.9516997186701,31.9484796999148,24.9597497655584,16.9726298405797,17.9710198312021,14.975849859335,13.9774598687127,22.9629697843137,20.9661898030691,20.9661898030691,11.980679887468,26.9565297468031,17.9710198312021,16.9726298405797,27.9549197374254,25.9581397561807,16.9726298405797,23.9613597749361,21.9645797936914,19.9677998124467,16.9726298405797,17.9710198312021,26.9565297468031,19.9677998124467,18.9694098218244,20.9661898030691,20.9661898030691,20.9661898030691,25.9581397561807,28.9533097280478,26.9565297468031,17.9710198312021,19.9677998124467,30.9500897092924,23.9613597749361,17.9710198312021,18.9694098218244,25.9581397561807,19.9677998124467,17.9710198312021,18.9694098218244,20.9661898030691,35.9420396624041,20.9661898030691,15.9742398499574,18.9694098218244,25.9581397561807,33.9452596811594,28.9533097280478,23.9613597749361,27.9549197374254,18.9694098218244,16.9726298405797,26.9565297468031,17.9710198312021,25.9581397561807,18.9694098218244,20.9661898030691,28.9533097280478,14.975849859335,18.9694098218244,33.9452596811594,22.9629697843137,24.9597497655584,23.9613597749361,22.9629697843137,18.9694098218244,15.9742398499574,25.9581397561807,18.9694098218244,21.9645797936914,24.9597497655584,15.9742398499574,16.9726298405797,21.9645797936914,27.9549197374254,28.9533097280478,26.9565297468031,19.9677998124467,23.9613597749361,26.9565297468031,17.9710198312021,28.9533097280478,32.9468696905371,17.9710198312021,20.9661898030691,16.9726298405797,20.9661898030691,22.9629697843137,25.9581397561807,15.9742398499574,13.9774598687127,19.9677998124467,17.9710198312021,17.9710198312021,24.9597497655584,16.9726298405797,14.975849859335,20.9661898030691,18.9694098218244,17.9710198312021,23.9613597749361,18.9694098218244,23.9613597749361,23.9613597749361,25.9581397561807,18.9694098218244,33.9452596811594,20.9661898030691,20.9661898030691,20.9661898030691,16.9726298405797,21.9645797936914,18.9694098218244,20.9661898030691,15.9742398499574,16.9726298405797,25.9581397561807,21.9645797936914,26.9565297468031,15.9742398499574,17.9710198312021,18.9694098218244,21.9645797936914,22.9629697843137,24.9597497655584,19.9677998124467,26.9565297468031,13.9774598687127,29.9516997186701,17.9710198312021,21.9645797936914,19.9677998124467,22.9629697843137,17.9710198312021,18.9694098218244,20.9661898030691,18.9694098218244,16.9726298405797,21.9645797936914,20.9661898030691,10.9822898968457,21.9645797936914,19.9677998124467,15.9742398499574,20.9661898030691,16.9726298405797,22.9629697843137,19.9677998124467,26.9565297468031,12.9790698780904,22.9629697843137,25.9581397561807,28.9533097280478,25.9581397561807,19.9677998124467,15.9742398499574,25.9581397561807,22.9629697843137,25.9581397561807,7.98711992497869,27.9549197374254,24.9597497655584,26.9565297468031,24.9597497655584,17.9710198312021,17.9710198312021,25.9581397561807,24.9597497655584,29.9516997186701,21.9645797936914,17.9710198312021,22.9629697843137,16.9726298405797,18.9694098218244,17.9710198312021,23.9613597749361,19.9677998124467,17.9710198312021,17.9710198312021,24.9597497655584,17.9710198312021,14.975849859335,18.9694098218244,21.9645797936914,19.9677998124467,23.9613597749361,18.9694098218244,17.9710198312021,21.9645797936914,16.9726298405797,26.9565297468031,18.9694098218244,25.9581397561807,15.9742398499574,20.9661898030691,18.9694098218244,16.9726298405797,23.9613597749361,19.9677998124467,22.9629697843137,23.9613597749361,31.9484796999148,20.9661898030691,26.9565297468031,27.9549197374254,20.9661898030691,18.9694098218244,15.9742398499574,24.9597497655584,25.9581397561807,30.9500897092924,15.9742398499574,19.9677998124467,15.9742398499574,28.9533097280478,16.9726298405797,12.9790698780904,23.9613597749361,22.9629697843137,16.9726298405797,10.9822898968457,17.9710198312021,26.9565297468031,20.9661898030691,19.9677998124467,24.9597497655584,24.9597497655584,19.9677998124467,17.9710198312021,15.9742398499574,21.9645797936914,19.9677998124467,29.9516997186701,16.9726298405797,22.9629697843137,22.9629697843137,25.9581397561807,20.9661898030691,27.9549197374254,18.9694098218244,23.9613597749361,21.9645797936914,16.9726298405797,19.9677998124467,19.9677998124467,15.9742398499574,22.9629697843137,25.9581397561807,29.9516997186701,15.9742398499574,26.9565297468031,24.9597497655584,16.9726298405797,17.9710198312021,18.9694098218244,25.9581397561807,15.9742398499574,16.9726298405797,19.9677998124467,25.9581397561807,27.9549197374254,26.9565297468031,31.9484796999148,27.9549197374254,21.9645797936914,26.9565297468031,23.9613597749361,19.9677998124467,18.9694098218244,18.9694098218244,31.9484796999148,11.980679887468,25.9581397561807,17.9710198312021,24.9597497655584,20.9661898030691,25.9581397561807,16.9726298405797,29.9516997186701,23.9613597749361,20.9661898030691,18.9694098218244,19.9677998124467,22.9629697843137,23.9613597749361,27.9549197374254,24.9597497655584,18.9694098218244,20.9661898030691,19.9677998124467,21.9645797936914,18.9694098218244,26.9565297468031,13.9774598687127,24.9597497655584,22.9629697843137,20.9661898030691,18.9694098218244,20.9661898030691,14.975849859335,27.9549197374254,20.9661898030691,18.9694098218244,21.9645797936914,17.9710198312021,19.9677998124467,22.9629697843137,21.9645797936914,26.9565297468031,16.9726298405797,19.9677998124467,26.9565297468031,24.9597497655584,17.9710198312021,21.9645797936914,22.9629697843137,19.9677998124467,24.9597497655584,24.9597497655584,13.9774598687127,9.98389990622336,21.9645797936914,22.9629697843137,24.9597497655584,15.9742398499574,21.9645797936914,17.9710198312021,21.9645797936914,20.9661898030691,17.9710198312021,16.9726298405797,22.9629697843137,23.9613597749361,34.9436496717818,19.9677998124467,22.9629697843137,27.9549197374254,17.9710198312021,21.9645797936914,17.9710198312021,18.9694098218244,26.9565297468031,25.9581397561807,22.9629697843137,14.975849859335,19.9677998124467,26.9565297468031,18.9694098218244,22.9629697843137,21.9645797936914,20.9661898030691,20.9661898030691,20.9661898030691,16.9726298405797,20.9661898030691,21.9645797936914,16.9726298405797,16.9726298405797,26.9565297468031,25.9581397561807,15.9742398499574,21.9645797936914,35.9420396624041,18.9694098218244,21.9645797936914,20.9661898030691,21.9645797936914,19.9677998124467,22.9629697843137,18.9694098218244,23.9613597749361,31.9484796999148,26.9565297468031,26.9565297468031,20.9661898030691,23.9613597749361,20.9661898030691,19.9677998124467,21.9645797936914,23.9613597749361,19.9677998124467,18.9694098218244,21.9645797936914,21.9645797936914,23.9613597749361,25.9581397561807,17.9710198312021,18.9694098218244,15.9742398499574,25.9581397561807,17.9710198312021,22.9629697843137,26.9565297468031,25.9581397561807,20.9661898030691,16.9726298405797,21.9645797936914,20.9661898030691,18.9694098218244,15.9742398499574,18.9694098218244,17.9710198312021,22.9629697843137,22.9629697843137,14.975849859335,19.9677998124467,19.9677998124467,14.975849859335,17.9710198312021,24.9597497655584,24.9597497655584,26.9565297468031,16.9726298405797,33.9452596811594,19.9677998124467,24.9597497655584,25.9581397561807,21.9645797936914,26.9565297468031,16.9726298405797,17.9710198312021,23.9613597749361,23.9613597749361,19.9677998124467,24.9597497655584,15.9742398499574,22.9629697843137,23.9613597749361,18.9694098218244,22.9629697843137,13.9774598687127,15.9742398499574,19.9677998124467,20.9661898030691,21.9645797936914,25.9581397561807,25.9581397561807,29.9516997186701,21.9645797936914,17.9710198312021,20.9661898030691,23.9613597749361,23.9613597749361,17.9710198312021,12.9790698780904,31.9484796999148,16.9726298405797,28.9533097280478,21.9645797936914,18.9694098218244,14.975849859335,25.9581397561807,11.980679887468,17.9710198312021,30.9500897092924,22.9629697843137,28.9533097280478,18.9694098218244,29.9516997186701,20.9661898030691,20.9661898030691,23.9613597749361,23.9613597749361,26.9565297468031,18.9694098218244,11.980679887468,18.9694098218244,14.975849859335,22.9629697843137,21.9645797936914,21.9645797936914,27.9549197374254,20.9661898030691,25.9581397561807,16.9726298405797,12.9790698780904,15.9742398499574,20.9661898030691,20.9661898030691,19.9677998124467,20.9661898030691,19.9677998124467,24.9597497655584,23.9613597749361,10.9822898968457,12.9790698780904,21.9645797936914,12.9790698780904,24.9597497655584,17.9710198312021,21.9645797936914,24.9597497655584,22.9629697843137,14.975849859335,19.9677998124467,14.975849859335,20.9661898030691,16.9726298405797,22.9629697843137,25.9581397561807,30.9500897092924,18.9694098218244,19.9677998124467,19.9677998124467,15.9742398499574,16.9726298405797,24.9597497655584,26.9565297468031,30.9500897092924,22.9629697843137,18.9694098218244,17.9710198312021,24.9597497655584,17.9710198312021,18.9694098218244,18.9694098218244,25.9581397561807,25.9581397561807,14.975849859335,24.9597497655584,14.975849859335,30.9500897092924,20.9661898030691,21.9645797936914,17.9710198312021,17.9710198312021,19.9677998124467,24.9597497655584,16.9726298405797,18.9694098218244,22.9629697843137,20.9661898030691,23.9613597749361,18.9694098218244,17.9710198312021,18.9694098218244,25.9581397561807,22.9629697843137,21.9645797936914,16.9726298405797,17.9710198312021,16.9726298405797,18.9694098218244,33.9452596811594,24.9597497655584,17.9710198312021,21.9645797936914,13.9774598687127,21.9645797936914,26.9565297468031
